1950,1.696,89,5,19279250,11.6904,184.272
1960,1.607717042,1014,33,332749850,5.497106109,171.2829582
1970,1.344370861,349,19,284926750,4.202980132,113.9966887
1980,0.810160428,232,4,742822700,4.625668449,54.53475936
1990,0.690677966,200,2,237875750,4.036652542,51.36440678
2000,0.419965577,191,14,189101000,2.552375215,92.54561102
2010,0.588505747,99,4,1155223200,3.253535792,126.2212581
2020,0.905109489,8,7,242492500,5.407936508,102.9470899
