1950,0.5,0,0,50050,1.3,10
1960,0.6,1,0,605000,0.58,40
1970,0.444444444,4,0,5550500,0.844444444,48.88888889
1980,0.818181818,0,0,1515500,0.227272727,13.63636364
1990,0,0,0,0,0,0
2000,0,1,0,60000,1.556363636,15.90909091
2010,0,0,0,0,0.766666667,10
2020,0,0,0,0,0,0
