1950,1.768656716,1216,68,139767050,8.675373134,122.1268657
1960,1.753246753,357,23,58042050,6.764285714,73.78571429
1970,1.564393939,1957,125,393040550,6.231060606,132.0492424
1980,1.26984127,883,36,824700900,4.717063492,106.9920635
1990,0.733067729,1066,78,416907000,3.5187251,106.1752988
2000,0.772727273,179,13,37314000,4.325,138.1818182
2010,0.906086957,2427,271,4680028000,6.93796875,291.8072917
2020,0.785087719,116,15,5273000,5.388583691,301.1201717
