1950,1.236842105,4,1,380900,2.618421053,69.26315789
1960,0.985507246,17,0,1729200,2.582608696,78.55072464
1970,0.659259259,49,1,59123300,1.318518519,54.66666667
1980,0.459459459,11,0,19243650,1.704504505,50.21621622
1990,0.158227848,0,0,2294500,0.889240506,39.36075949
2000,0.2875,19,2,5727000,2.844125,55.375
2010,0.445544554,6,0,960000,2.945043478,85.17391304
2020,1.2,0,0,0,1.857142857,292.1428571
