1950,1.177419355,572,34,83668400,5.561290323,156.0645161
1960,1.315508021,133,4,40702550,5.26631016,110.4919786
1970,1.297297297,773,36,1275527550,4.011196911,111.5559846
1980,1.066666667,252,3,264852200,3.650555556,85.91666667
1990,0.868644068,991,53,879038000,4.369915254,162.7923729
2000,0.764383562,660,46,512609000,4.063753425,177.1726027
2010,0.751461988,603,43,633720000,4.828571429,243.6239067
2020,0.712328767,96,12,41397000,5.068456376,223.1275168
