1950,1.426229508,44,1,10163100,2.896721311,58.16393443
1960,1.575,132,2,69221000,2.6725,115.85
1970,1.146551724,99,5,61507100,2.806896552,77.51724138
1980,1.369747899,460,29,1292055550,5.189915966,153.4369748
1990,0.900900901,213,8,159031000,3.104954955,143.1396396
2000,0.704761905,31,2,83876000,2.957904762,121.5238095
2010,0.694736842,40,0,41909000,2.459947368,135.9368421
2020,0.75,25,2,15594000,3.075178571,177.7678571
