1950,1.207089552,1067,152,117735550,4.860820896,124.5037313
1960,1.12369338,528,57,74144400,3.379268293,66.38675958
1970,1.396226415,1032,56,488922100,5.777830189,132.0943396
1980,0.941908714,618,24,1522029750,2.978838174,82.71161826
1990,0.602941176,1111,54,1531746500,2.875882353,111.275
2000,0.535031847,591,22,657647000,3.379320594,146.910828
2010,0.71849866,1047,71,2201078000,3.947457421,279.3649635
2020,0.681034483,5,3,25750000,2.901870968,213.9290323
