1950,1.470588235,183,15,56236200,3.762352941,55.25882353
1960,0.690140845,23,3,7268550,1.808450704,20.40140845
1970,0.82173913,73,6,28997550,2.133478261,27.63913043
1980,0.368888889,5,0,25443900,0.893777778,40.54666667
1990,0.243542435,10,1,18525500,1.365682657,24.53136531
2000,0.379008746,32,1,85734000,2.602623907,67.93002915
2010,0.461267606,40,2,23546000,2.687605634,123.0457746
2020,0.470588235,0,0,873000,1.319811321,76.98113208
