1950,1.967320261,960,124,28059200,8.358823529,238.6732026
1960,1.614457831,1158,80,117861500,5.707228916,233.5843373
1970,1.272030651,876,30,262561700,5.07394636,121.2720307
1980,1.272251309,639,41,624162450,6.996858639,171.3507853
1990,0.993442623,732,49,183241500,5.585245902,142.4721311
2000,0.841163311,600,32,686870000,6.168970917,149.9485459
2010,0.888888889,396,36,602762000,5.220444444,262.9555556
2020,0.887850467,59,8,352655000,4.603508772,239.0350877
