1950,,,,,,
1960,0.428571429,1,0,600000,0.685714286,24.28571429
1970,0.454545455,1,0,1050000,3.118181818,77.27272727
1980,0.15,0,0,1055600,1.33,29.5
1990,0.086956522,0,0,1035000,0.42173913,33.08695652
2000,0.066666667,0,0,0,0.237333333,40.66666667
2010,0.058823529,0,0,2000,0.468823529,34.52941176
2020,0,0,0,0,0.1,15
