1950,1.333333333,6,0,306000,3.344444444,66.44444444
1960,1.366666667,7,0,3210000,2.906666667,70.8
1970,0.85,12,0,1871000,0.77,41.4
1980,1,0,0,17550000,3.544444444,37.77777778
1990,1,1,0,885000,2.4,100
2000,1,4,1,2030000,14.49,245
2010,0.181818182,0,0,0,4.851818182,99.54545455
2020,0.5,0,0,13000,2.0875,170
