1950,1.142857143,0,0,105600,8.457142857,44.28571429
1960,1.142857143,1,0,1055050,3.328571429,32.28571429
1970,1.357142857,1,0,855000,0.7,30.71428571
1980,0.736842105,1,0,860650,0.7,26.10526316
1990,0.304347826,0,0,1075000,1.52173913,36.7826087
2000,0.225806452,0,0,1025000,1.396129032,60.48387097
2010,0.368421053,0,0,1900000,0.6665,85.45
2020,0.166666667,0,0,90000,1.255,108.3333333
