1950,0.769230769,0,0,150500,0.676923077,23.84615385
1960,0.5,0,0,150000,1.4,47.8125
1970,0.857142857,2,0,5055550,0.871428571,50.57142857
1980,0.658536585,3,0,1821550,1.312195122,30.73170732
1990,0.359375,4,0,7752500,0.7359375,41.203125
2000,0.12244898,2,0,4083000,2.033877551,87.63265306
2010,0.035714286,0,0,37500,2.3025,23.92857143
2020,0,0,0,0,3.77,35
