1950,1.15,6,1,486000,3.52,49.7
1960,1.041666667,6,0,2090500,3.3875,41.41666667
1970,1.12,4,0,3381500,1.848,51.36
1980,1,0,0,6550000,0.68,74
1990,0.75,2,0,673000,1.85,74.41666667
2000,0.684210526,1,0,371000,3.361578947,183.4210526
2010,0.5,1,0,0,2.13,164.75
2020,0,0,0,4000,4.86,100
