1950,1.4,0,0,610000,1.14,112
1960,1.5,3,0,475000,3.378571429,99.28571429
1970,1.2,7,0,650000,2.06,52.8
1980,0.571428571,0,0,5610500,0.414285714,40
1990,1,0,0,500000,4,500
2000,0.875,0,0,585000,3.88375,146.875
2010,0.4,0,0,70000,0.824,136.6
2020,0.666666667,2,0,85000,0.75,50
