1950,1,9,0,366000,2.466666667,145.25
1960,1.181818182,1,1,1725500,1.290909091,128.6363636
1970,1.11627907,6,0,11445500,1.704651163,63.90697674
1980,1.307692308,40,1,21755000,4.238461538,95.53846154
1990,0.589285714,77,0,126025500,1.505357143,69.55357143
2000,0.654320988,179,5,239906000,3.107654321,101.5432099
2010,0.294871795,8,2,4348000,2.897692308,121.8205128
2020,0.515151515,1,0,4921000,3.372352941,106.1764706
